id	vytvoreno	text	Výběr	Koho odstřelil	Tag		problém
https://twitter.com/PREZIDENTmluvci/status/613323461855981568	Tue Jun 23 12:31:22 +0000 2015	Zahajuji chat se čtenáři zpravodajského serveru lidovky.cz. http://t.co/RdTCEKFzoq					
https://twitter.com/PREZIDENTmluvci/status/613312066703769600	Tue Jun 23 11:46:06 +0000 2015	Pan prezident zítra zahajuje třídenní návštěvu Kraje Vysočina. Podrobný program krajské návštěvy naleznete zde: https://t.co/usX0wJQ3M5					
https://twitter.com/PREZIDENTmluvci/status/611882611313655808	Fri Jun 19 13:05:57 +0000 2015	Paní poslankyni Věře Kovářové (TOP 09 a STAN) předá pan kancléř své majetkové přiznání v Poslanecké sněmovně v úterý 23.6. v 10:00 hod.					
https://twitter.com/PREZIDENTmluvci/status/611855969413410816	Fri Jun 19 11:20:05 +0000 2015	Projev pana prezidenta při 29. schůzi Poslanecké sněmovny: http://t.co/kF3CBK80Fl					
https://twitter.com/PREZIDENTmluvci/status/611828406506913792	Fri Jun 19 09:30:33 +0000 2015	Pan kancléř plánuje předat v úterý své majetkové přiznání do rukou poslankyně Věry Kovářové z klubu TOP 09 a STAN http://t.co/o2ZulCsiYx					
https://twitter.com/PREZIDENTmluvci/status/611814695897538560	Fri Jun 19 08:36:05 +0000 2015	Právě teďˇ. Projev pana prezidenta v Poslanecké sněmovně. http://t.co/r6wAUtive7					
https://twitter.com/PREZIDENTmluvci/status/611475326770749440	Thu Jun 18 10:07:33 +0000 2015	Projev pana prezidenta při slavnostní večeři pořádané při příležitosti summitu ministrů zdravotnictví ČLR a ČR: https://t.co/VY6baoQXaH					
https://twitter.com/PREZIDENTmluvci/status/611467499763335168	Thu Jun 18 09:36:27 +0000 2015	Pan prezident přijal na Hradě na jeho žádost kardinála Dominika Duku. http://t.co/6XyVTjQcoB					
https://twitter.com/PREZIDENTmluvci/status/611211386945961984	Wed Jun 17 16:38:45 +0000 2015	Pozvání během jednání na Hradě panu prezidentovi tlumočila místopředsedkyně Státní rady ČLR Liu Yandong.					
https://twitter.com/PREZIDENTmluvci/status/611210871503749120	Wed Jun 17 16:36:42 +0000 2015	Pan prezident přijal pozvání svého čínského protějšku na návštěvu ČLR u příležitosti oslav 70. výročí ukončení druhé světové války.					
https://twitter.com/PREZIDENTmluvci/status/611200816540708864	Wed Jun 17 15:56:44 +0000 2015	Pan prezident se na Hradě setkal s místopředsedkyní Státní rady ČLR Liu Yandong. http://t.co/ukxEDsffOU					
https://twitter.com/PREZIDENTmluvci/status/611113576519081984	Wed Jun 17 10:10:05 +0000 2015	Pan prezident dnes na Hradě jmenoval Kateřinu Valachovou ministryní školství. http://t.co/5GVJMVD4Dj					
https://twitter.com/PREZIDENTmluvci/status/610498480562401280	Mon Jun 15 17:25:54 +0000 2015	Pan prezident dnes s ministrem vnitra diskutoval o problematice mezinárodního terorismu a vyjádřil nesouhlas s imigračními kvótami EU.					
https://twitter.com/PREZIDENTmluvci/status/610425700726755328	Mon Jun 15 12:36:42 +0000 2015	Pan prezident v pátek 19.6. v 10:30 navštíví Sněmovnu u příležitosti projednávání zákona o prokazování původu majetku a vystoupí s projevem.					
https://twitter.com/PREZIDENTmluvci/status/608937752269348864	Thu Jun 11 10:04:08 +0000 2015	Pan prezident jmenuje Kateřinu Valachovou ministryní školství ve středu 17. června 2015 v 11:30 hod. na Pražském hradě.					
https://twitter.com/PREZIDENTmluvci/status/608683758489903104	Wed Jun 10 17:14:51 +0000 2015	Pan prezident tak splnil slib daný olomouckému hejtmanovi Jiřímu Rozbořilovi při nedávné návštěvě Olomouckého kraje.					
https://twitter.com/PREZIDENTmluvci/status/608683512032538624	Wed Jun 10 17:13:52 +0000 2015	Pan prezident jednal na Hradě s ministrem zdravotnictví o zákonu o hospicové péči a problematice Jesenické nemocnice.					
https://twitter.com/PREZIDENTmluvci/status/608654898754932736	Wed Jun 10 15:20:10 +0000 2015	Pan prezident na Pražském hradě jmenoval tři nové profesory Univerzity obrany v Brně. http://t.co/o5DbfwDDwV					
https://twitter.com/PREZIDENTmluvci/status/608619530466787328	Wed Jun 10 12:59:38 +0000 2015	Vyměnili si stanoviska k problematice krize na Ukrajině a k nebezpečí tzv. Islámského státu.					
https://twitter.com/PREZIDENTmluvci/status/608619462036717568	Wed Jun 10 12:59:22 +0000 2015	Shodli se rovněž v názoru na užitečnost společné evropské měny.					
https://twitter.com/PREZIDENTmluvci/status/608619290191917056	Wed Jun 10 12:58:41 +0000 2015	K jednání na Hradě: Oba prezidenti se zabývali možnostmi česko-slovenské spolupráce a vyjádřili radost nad jejím úspěšným průběhem.					
https://twitter.com/PREZIDENTmluvci/status/608597389994242048	Wed Jun 10 11:31:39 +0000 2015	Dnes na Pražském hradě. http://t.co/JQ8cp6l8R8					
https://twitter.com/PREZIDENTmluvci/status/608596467071205376	Wed Jun 10 11:27:59 +0000 2015	Přátelské setkání prezidentů České a Slovenské republiky na Pražském hradě. http://t.co/AWSZxvd6fo					
https://twitter.com/PREZIDENTmluvci/status/608248532705918976	Tue Jun 09 12:25:25 +0000 2015	Celé znění dopisu norskému králi Haraldu V.: https://t.co/b1Ei8VAs8F					
https://twitter.com/PREZIDENTmluvci/status/608224141267845120	Tue Jun 09 10:48:30 +0000 2015	Pan prezident se v těchto dnech dopisem obrátil kvůli kauze dětí Michalákových na norského krále Haralda V.  http://t.co/bSalNMqLsU					
https://twitter.com/PREZIDENTmluvci/status/606818620044410880	Fri Jun 05 13:43:27 +0000 2015	Příští týden se pan prezident setká na Hradě s kandidátkou na post ministryně školství Kateřinou Valachovou.					
https://twitter.com/PREZIDENTmluvci/status/606818320654999552	Fri Jun 05 13:42:16 +0000 2015	Pan prezident na návrh premiéra odvolal M. Chládka z postu ministra školství, vedením resortu pověřil min. práce a soc. věcí M. Marksovou.					
https://twitter.com/PREZIDENTmluvci/status/606815891158913024	Fri Jun 05 13:32:37 +0000 2015	Zažehl plamen, který bude v naší historii setrvávat - z dnešního projevu pana prezidenta. https://t.co/br4h1FfYtD					
https://twitter.com/PREZIDENTmluvci/status/606776059581890560	Fri Jun 05 10:54:20 +0000 2015	Slavnostního ceremoniálu na III. nádvoří Pražského hradu se zúčastnili i zástupci církví. http://t.co/shGkJ4sBC9					
https://twitter.com/PREZIDENTmluvci/status/606775232121208832	Fri Jun 05 10:51:03 +0000 2015	Na Hradě byly vyvěšeny husitské prapory. "Jan Hus je úhelným kamenem českých dějin," uvedl v projevu pan prezident. http://t.co/JVOj8UHowW					
https://twitter.com/PREZIDENTmluvci/status/606753791963201536	Fri Jun 05 09:25:51 +0000 2015	Pan prezident převzal na Hradě nový vůz Škoda Superb. Český prezident by měl jezdit v českém autě. http://t.co/GbA17LRXqW					
https://twitter.com/PREZIDENTmluvci/status/606049614278574080	Wed Jun 03 10:47:42 +0000 2015	Třetí, závěrečný den návštěvy Jihočeského kraje. Diskuse s občany v Táboře. http://t.co/CbADUMXXVS					
https://twitter.com/PREZIDENTmluvci/status/605743163060436997	Tue Jun 02 14:29:58 +0000 2015	Velešín. Debata s panem prezidentem. http://t.co/qeHTTBBB4Q					
https://twitter.com/PREZIDENTmluvci/status/605716803206160384	Tue Jun 02 12:45:14 +0000 2015	Druhý den návštěvy Jihočeského kraje. Loučovice. Diskuse s občany Lipenska. http://t.co/IUfr00or7K					
https://twitter.com/PREZIDENTmluvci/status/605408860908744704	Mon Jun 01 16:21:35 +0000 2015	Pan prezident se zapsal do pamětní knihy Budějovického Budvaru, n. p. http://t.co/YeZBYaogIe					
https://twitter.com/PREZIDENTmluvci/status/605403018360713217	Mon Jun 01 15:58:22 +0000 2015	Setkání se zaměstnanci národního podniku Budějovický Budvar. http://t.co/bqlZrJJGUQ					
https://twitter.com/PREZIDENTmluvci/status/605379035598856192	Mon Jun 01 14:23:04 +0000 2015	Diskuse s panem prezidentem ve Veselí nad Lužnicí. http://t.co/hAVaqexGz6					
https://twitter.com/PREZIDENTmluvci/status/605337566162862080	Mon Jun 01 11:38:17 +0000 2015	Je šokující, kam až může "kavárna" klesnout: http://t.co/G73v01czix	x, a	Pražská kavárna	prazska kavarna, opozice		
https://twitter.com/PREZIDENTmluvci/status/605334889420992512	Mon Jun 01 11:27:38 +0000 2015	Dar od hejtmana-husitský kalich. Ve středu bude  p. prezident v Táboře, v pátek vyvěsí na Hradě husitský prapor. http://t.co/JWgbXqfjc4					
https://twitter.com/PREZIDENTmluvci/status/605300014622109696	Mon Jun 01 09:09:04 +0000 2015	Přivítání v jednacím sále jihočeského krajského zastupitelstva. http://t.co/whHkeiGHSC					
https://twitter.com/PREZIDENTmluvci/status/604990819372802049	Sun May 31 12:40:26 +0000 2015	Účastníci nedělního setkání v Lánech se shodli, že je třeba veřejnosti aktivně vysvětlovat plusy i negativa vstupu ČR do eurozóny.					
https://twitter.com/PREZIDENTmluvci/status/604983940412264448	Sun May 31 12:13:06 +0000 2015	Nad Hradem zavlaje husitský prapor. Pan prezident jej vyvěsí příští týden v pátek: http://t.co/g793IywQdP					
https://twitter.com/PREZIDENTmluvci/status/603972843496468482	Thu May 28 17:15:21 +0000 2015	K návrhu na odvolání min. Chládka: Dokud pan prezident nebude s panem premiérem v neděli o této záležitosti hovořit, nebudeme se vyjadřovat.					
https://twitter.com/PREZIDENTmluvci/status/603953097707278336	Thu May 28 15:56:54 +0000 2015	Rozhodnutí prezidenta republiky:  https://t.co/WUmcvVbVps					
https://twitter.com/PREZIDENTmluvci/status/603950349595082752	Thu May 28 15:45:58 +0000 2015	Výsledek schůzky na Hradě: pan prezident tři profesory z mimořádně závažných důvodů nejmenuje. Více za chvíli na hrad.cz.	x	Ivan Ošťádal, Jiří Fajt, Jan Eichler, akademici	jiri fajt, jan eichler, akademici, vysoke skoly, ivan ostadal		
https://twitter.com/PREZIDENTmluvci/status/603908864396918785	Thu May 28 13:01:08 +0000 2015	Projev pana prezidenta na XXVII. sněmu Hospodářské komory ČR https://t.co/nkDIb6X7eE					
https://twitter.com/PREZIDENTmluvci/status/603862941511852032	Thu May 28 09:58:39 +0000 2015	Pan prezident dnes vystoupil s projevem na sněmu Hospodářské komory ČR. http://t.co/kMKJ1G6w7K					
https://twitter.com/PREZIDENTmluvci/status/603531511443419136	Wed May 27 12:01:40 +0000 2015	Pan prezident se kriticky vyjádřil k myšlence evropských kvót pro imigranty ve čtvrtek při setkání s předsedou EK Jeanem-Claudem Junckerem.					
https://twitter.com/PREZIDENTmluvci/status/603282866391392256	Tue May 26 19:33:38 +0000 2015	Pan prezident vítá výsledek hlasování o nedůvěře a lituje, že se Poslanecká sněmovna nemohla věnovat přípravě kvalitních zákonů.					
https://twitter.com/PREZIDENTmluvci/status/603241655957860352	Tue May 26 16:49:53 +0000 2015	Aleksander Kwaśniewski se zapsal do knihy hostů lánského zámku. http://t.co/DAegdWWxcW					
https://twitter.com/PREZIDENTmluvci/status/603236598617092097	Tue May 26 16:29:47 +0000 2015	Pan prezident a A. Kwaśniewski při poslechu Tokáty a fugy d-moll J. S. Bacha v lánském zámeckém kostele. http://t.co/jLX78SXTpU					
https://twitter.com/PREZIDENTmluvci/status/603222785796747264	Tue May 26 15:34:54 +0000 2015	Pan prezident se dnes na zámku v Lánech setkal s bývalým polským prezidentem Aleksandrem Kwaśniewskim. http://t.co/irn3lr9uyJ					
https://twitter.com/PREZIDENTmluvci/status/603148083313147907	Tue May 26 10:38:03 +0000 2015	Pan prezident v neděli v Lánech pořádá klíčové jednání o přijetí eura. K diskusi pozval pana premiéra, ministra financí nebo guvernéra ČNB.					
https://twitter.com/PREZIDENTmluvci/status/601700816622374913	Fri May 22 10:47:08 +0000 2015	Rozhovor s britským premiérem Davidem Cameronem. Riga, 22. května 2015. http://t.co/1NMjwF0B8e					
https://twitter.com/PREZIDENTmluvci/status/601642617441484800	Fri May 22 06:55:52 +0000 2015	Za chvíli bude zahájen 4. summit Východního partnerství. http://t.co/o2Za6CXNul					
https://twitter.com/PREZIDENTmluvci/status/601475053541335040	Thu May 21 19:50:02 +0000 2015	Debata se vedla i o imigračních kvótách, podle pana prezidenta nejsou řešením problému.					
https://twitter.com/PREZIDENTmluvci/status/601474904123449345	Thu May 21 19:49:26 +0000 2015	Pan prezident na jednání s šéfem EK plně podpořil investiční balíček.					
https://twitter.com/PREZIDENTmluvci/status/601470535512494080	Thu May 21 19:32:05 +0000 2015	Ještě jedna momentka ze setkání s Jeanem Claudem Junckerem, kterého si pan prezident velmi váží. http://t.co/RWpCkjnNku					
https://twitter.com/PREZIDENTmluvci/status/601468399214940160	Thu May 21 19:23:35 +0000 2015	Riga, právě teď. Přátelské setkání s předsedou EK Jeanem-Claudem Junckerem. http://t.co/08357g2IfW					
https://twitter.com/PREZIDENTmluvci/status/601465434538266626	Thu May 21 19:11:48 +0000 2015	V Rize právě probíhá bilaterální jednání pana prezidenta s předsedou Evropské komise Jeanem-Claudem Junckerem.					
https://twitter.com/PREZIDENTmluvci/status/601461817093664769	Thu May 21 18:57:26 +0000 2015	Pan prezident se pozdravil také s německou kancléřkou Angelou Merkelovou. http://t.co/bLcYHk1Li7					
https://twitter.com/PREZIDENTmluvci/status/601461243455545344	Thu May 21 18:55:09 +0000 2015	S Jeanem-Claudem Junckerem. http://t.co/En3rqFdQCS					
https://twitter.com/PREZIDENTmluvci/status/601461087158972417	Thu May 21 18:54:32 +0000 2015	Pan prezident se v Rize přátelsky pozdravil s předsedou Evropské komise Jeanem-Claudem Junckerem. http://t.co/8phIJxxPvA					
https://twitter.com/PREZIDENTmluvci/status/601438572470620160	Thu May 21 17:25:04 +0000 2015	Pan prezident se krátce setkal i se svým arménským protějškem. http://t.co/erv2pyEEZs					
https://twitter.com/PREZIDENTmluvci/status/601430784101191680	Thu May 21 16:54:07 +0000 2015	S kyperským prezidentem Nikosem Anastasiadisem. http://t.co/vokwvg6Yxp					
https://twitter.com/PREZIDENTmluvci/status/601430122030362624	Thu May 21 16:51:29 +0000 2015	Riga. Krátké setkání s polskou premiérkou Ewou Kopaczovou. http://t.co/yszxB8RYoN					
https://twitter.com/PREZIDENTmluvci/status/601312297856950272	Thu May 21 09:03:18 +0000 2015	Další z kontroverzních článků F. Peroutky, Ano, vyšetřit!, 23.11.1938, Přítomnost, období druhé republiky. https://t.co/O9OgsTrgUW	x	Ferdinand Peroutka	ferdinand peroutka, druha republika		
https://twitter.com/PREZIDENTmluvci/status/600944658810822656	Wed May 20 08:42:26 +0000 2015	Další z kontroverzních článků F. Peroutky, Čím je nám Národní souručenství?, 23. 7. 1939, Lidové noviny. http://t.co/yg8ZRvmfOw	x	Ferdinand Peroutka	ferdinand peroutka, druha republika		
https://twitter.com/PREZIDENTmluvci/status/600702294414471168	Tue May 19 16:39:22 +0000 2015	Pan prezident se setkal s Její královskou Výsostí Sophií, hraběnkou z Wessexu http://t.co/qoQSBQ3yIe					
https://twitter.com/PREZIDENTmluvci/status/600655963809566721	Tue May 19 13:35:16 +0000 2015	Pan prezident podepsal asociační dohody mezi EU a Gruzií a Moldavskem.  https://t.co/1mZRi9F9p4					
https://twitter.com/PREZIDENTmluvci/status/599880068257681408	Sun May 17 10:12:08 +0000 2015	Terezínská tryzna. 17. května 2015. http://t.co/2xuKRewH1T					
https://twitter.com/PREZIDENTmluvci/status/599582607165267968	Sat May 16 14:30:07 +0000 2015	Paní Ivana Zemanová přišla podpořit národní hokejový tým. Na snímku s maskoty mistrovství světa. http://t.co/c50Y0a1Wpe					
https://twitter.com/PREZIDENTmluvci/status/599230334211862530	Fri May 15 15:10:19 +0000 2015	Pan prezident poskytl rozhovor Politique Internationale, na závěr návštěvy Olomouckého kraje, v Šumperku. Publikován bude na konci června.					
https://twitter.com/PREZIDENTmluvci/status/599164191530975232	Fri May 15 10:47:29 +0000 2015	Šumperk. Setkání s občany. http://t.co/0obR9JPfDk					
https://twitter.com/PREZIDENTmluvci/status/599159772567445504	Fri May 15 10:29:56 +0000 2015	Nový poměr k Německu,29.12.38: V loyálním styku s německou říší chceme pracovati pro další život svého národa na prostoru, který nám zůstal.	x	Německo	nemecko		
https://twitter.com/PREZIDENTmluvci/status/599154533814665216	Fri May 15 10:09:07 +0000 2015	K Idealiste.cz: Výrok je až z 60. let. Ve 30. letech se názor F. Peroutky na Německo vyvíjel až k volání po dobrém poměru k Třetí říši.	x	idealiste.cz, ferdinand peroutk	idealiste.cz, ferdinand peroutka, druha republika		
https://twitter.com/PREZIDENTmluvci/status/599143734656245760	Fri May 15 09:26:12 +0000 2015	Setkání ve Velkých Losinách v budově Termálních lázní. http://t.co/lwVW1E1mJW					
https://twitter.com/PREZIDENTmluvci/status/598918911296438272	Thu May 14 18:32:50 +0000 2015	Pan prezident společně s olomouckým hejtmanem Jiřím Rozbořilem v Jeseníku fandí našim hokejistům. http://t.co/YMbFlhdGc9					
https://twitter.com/PREZIDENTmluvci/status/598876559185969152	Thu May 14 15:44:32 +0000 2015	Na náměstí přišlo na diskusi s panem prezidentem na 1 800 občanů. http://t.co/lYFrUXseoL					
https://twitter.com/PREZIDENTmluvci/status/598874109594972160	Thu May 14 15:34:48 +0000 2015	Úžasná účast na setkání s panem prezidentem v Jeseníku. http://t.co/TRUQVJoAH3					
https://twitter.com/PREZIDENTmluvci/status/598861849208172544	Thu May 14 14:46:05 +0000 2015	Právě teď. Zajímavá debata se zaměstnanci Jesenické nemocnice. http://t.co/Jg9EuHTtqq					
https://twitter.com/PREZIDENTmluvci/status/598816372077023232	Thu May 14 11:45:23 +0000 2015	Setkání se zaměstnanci společnosti Česko-slezská výrobní. http://t.co/AldFRTxnuo					
https://twitter.com/PREZIDENTmluvci/status/598795541288505344	Thu May 14 10:22:36 +0000 2015	Poděkování občanům Zlatých Hor, že přišli diskutovat i přes nepřízeň počasí. http://t.co/MPsdInlsyX					
https://twitter.com/PREZIDENTmluvci/status/598774457696649216	Thu May 14 08:58:50 +0000 2015	Debata s žáky Střední školy gastronomie a farmářství Jeseník. http://t.co/7FJO6EXVIe					
https://twitter.com/PREZIDENTmluvci/status/598554609808969728	Wed May 13 18:25:14 +0000 2015	Moje nadmořská výška je 187 cm, nadmořská výška J. Kerryho je 192 cm, takže se hrbil před prezidentem Putinem o pět centimetrů více než já					
https://twitter.com/PREZIDENTmluvci/status/598513210979921920	Wed May 13 15:40:43 +0000 2015	Hanušovice, setkání pana prezidenta s občany. Práve teď. http://t.co/UypMnGuVrc					
https://twitter.com/PREZIDENTmluvci/status/598507910080135169	Wed May 13 15:19:40 +0000 2015	Myslím si, že pan Kalousek by měl říci, že Kerry se hrbí před Putinem, ale obávám se, že Kerry si toho příliš nevšimne, podotkl p.prezident.					
https://twitter.com/PREZIDENTmluvci/status/598482699704213505	Wed May 13 13:39:29 +0000 2015	Sigma Lutín. Setkání se zaměstnanci podniku. http://t.co/JvnjDhsDMb					
https://twitter.com/PREZIDENTmluvci/status/598435164100960257	Wed May 13 10:30:36 +0000 2015	Na terase budovy krajského úřadu v Olomouci s hejtmanem Jiřím Rozbořilem. http://t.co/NENIDvwpqc					
https://twitter.com/PREZIDENTmluvci/status/598434287281659905	Wed May 13 10:27:07 +0000 2015	Originální dárek od hejtmana Olomouckého kraje Jiřího Rozbořila - gramofon z Litovle a sada LP skupiny ABBA. http://t.co/SsctCnWQxI					
https://twitter.com/PREZIDENTmluvci/status/598422933258768384	Wed May 13 09:42:00 +0000 2015	Pan prezident sympatizuje s pracovníky Agentury pro sociální začleňování, kteří vstoupili do stávky.					
https://twitter.com/PREZIDENTmluvci/status/598419279701213184	Wed May 13 09:27:29 +0000 2015	Vrozená servilita českých novinářů se dostala do konfliktu nejen s názorem mým, ale i s názorem J. Kerryho, glosoval Soči p. prezident.					
https://twitter.com/PREZIDENTmluvci/status/598418289673543680	Wed May 13 09:23:32 +0000 2015	Pan prezident na setkání s krajskými zastupiteli navrhl, aby byla v Olomouci pojmenována ulice nebo náměstí po Jiřím Pelikánovi.					
https://twitter.com/PREZIDENTmluvci/status/598417907916402688	Wed May 13 09:22:01 +0000 2015	Pan prezident zahájil setkáním s hejtmanem a krajskými zastupiteli třídenní návštěvu Olomouckého kraje. http://t.co/wGm3H5Tk2p					
https://twitter.com/PREZIDENTmluvci/status/598413454333124608	Wed May 13 09:04:20 +0000 2015	Pan prezident zaslal gratulaci ke 106. narozeninám Siru Nicholasi Wintonovi: http://t.co/F71CdLMPT9					
https://twitter.com/PREZIDENTmluvci/status/598103878316457985	Tue May 12 12:34:11 +0000 2015	Setkání s prezidentem Regionu iráckého Kurdistánu Masúdem Barzáním na Pražském hradě. http://t.co/l8GZEJAMVM					
https://twitter.com/PREZIDENTmluvci/status/597092111767449600	Sat May 09 17:33:47 +0000 2015	Prezident Putin na jednání s panem prezidentem konstatoval, že je pro naplnění minských dohod do posledního písmene.					
https://twitter.com/PREZIDENTmluvci/status/597073564999806977	Sat May 09 16:20:05 +0000 2015	Jednání s ruským prezidentem v Kremlu. http://t.co/LCLTSL2kzX					
https://twitter.com/PREZIDENTmluvci/status/597005696622788608	Sat May 09 11:50:24 +0000 2015	Bez komentáře. http://t.co/rlTlqAHOrD					
https://twitter.com/PREZIDENTmluvci/status/596978061683380224	Sat May 09 10:00:35 +0000 2015	Recepce v Kremlu, generální tajemník OSN. http://t.co/OySmATiYIr					
https://twitter.com/PREZIDENTmluvci/status/596972778085097472	Sat May 09 09:39:36 +0000 2015	Vzpomeňme dnes s úctou a pokorou dvaceti miliónů sovětských občanů, kteří zahynuli za druhé světové války! http://t.co/3xVI0v1RJo					
https://twitter.com/PREZIDENTmluvci/status/596970940057198592	Sat May 09 09:32:17 +0000 2015	Jednání s egyptským prezidentem. http://t.co/gSVUiPo48V					
https://twitter.com/PREZIDENTmluvci/status/596965137254330368	Sat May 09 09:09:14 +0000 2015	Vietnamský prezident. http://t.co/tPmPgRzUJU					
https://twitter.com/PREZIDENTmluvci/status/596963992620400641	Sat May 09 09:04:41 +0000 2015	Prezident Čínské lidové republiky. Kreml, 9. května 2015. http://t.co/SmX6m2SAWv					
https://twitter.com/PREZIDENTmluvci/status/596958510937710593	Sat May 09 08:42:54 +0000 2015	Neformální rozhovor s tádžickým prezidentem. http://t.co/EWsQVl6rrS					
https://twitter.com/PREZIDENTmluvci/status/596947935985856512	Sat May 09 08:00:53 +0000 2015	Přehlídku na Rudém náměstí vskutku vidíme jen prostřednictvím televize. http://t.co/CQLLJAnncM					
https://twitter.com/PREZIDENTmluvci/status/596943186712535040	Sat May 09 07:42:01 +0000 2015	http://t.co/rkpOjYGHtG					
https://twitter.com/PREZIDENTmluvci/status/596943061202182144	Sat May 09 07:41:31 +0000 2015	Pan prezident právě teď jedná se slovenským premiérem Robertem Ficem.					
https://twitter.com/PREZIDENTmluvci/status/596932500255055872	Sat May 09 06:59:33 +0000 2015	Kazašský prezident N. Nazarbajev. http://t.co/0ZzzkVohGY					
https://twitter.com/PREZIDENTmluvci/status/596926221264494593	Sat May 09 06:34:36 +0000 2015	Setkání s indickým prezidentem. http://t.co/5RHqEGPrZO					
https://twitter.com/PREZIDENTmluvci/status/596923628664528896	Sat May 09 06:24:18 +0000 2015	Den vítězství, 9. května 2015. Kreml. http://t.co/45J8eq6gg1					
https://twitter.com/PREZIDENTmluvci/status/596921767760949248	Sat May 09 06:16:54 +0000 2015	Váleční veteráni - letci, P. Vranský a J. Svítek, v kopkitu letadla při letu na Den vítězství do Moskvy. http://t.co/spC1QWdNIv					
https://twitter.com/PREZIDENTmluvci/status/596911229991550976	Sat May 09 05:35:01 +0000 2015	http://t.co/O1bxC6KdYp					
https://twitter.com/PREZIDENTmluvci/status/596716352523624448	Fri May 08 16:40:39 +0000 2015	Rozhovor s válečnými veterány. http://t.co/jhz1wcRv0x					
https://twitter.com/PREZIDENTmluvci/status/596714435609231360	Fri May 08 16:33:02 +0000 2015	Setkání s českými a ruskými válečnými veterány na našem velvyslanectví v Moskvě. http://t.co/h3QlWc5rOH					
https://twitter.com/PREZIDENTmluvci/status/596707041961451522	Fri May 08 16:03:39 +0000 2015	Moskva je připravena na oslavy Dne vítězství. http://t.co/4uCT7wfM3X					
https://twitter.com/PREZIDENTmluvci/status/596700725624872960	Fri May 08 15:38:33 +0000 2015	Moskva, právě jsme přistáli. Následuje setkání s válečnými veterány na českém velvyslanectví. http://t.co/7r6G4Znkp8					
https://twitter.com/PREZIDENTmluvci/status/596659721261682688	Fri May 08 12:55:37 +0000 2015	Za chvíli pan prezident odlétá do Moskvy, kde uctí památku osvoboditelů naší vlasti. http://t.co/PuZ9Gq6iX3					
https://twitter.com/PREZIDENTmluvci/status/596614583386791936	Fri May 08 09:56:15 +0000 2015	Vítkov, 8. května 2015, státní svátek České republiky. http://t.co/Io0PrHgzBq					
https://twitter.com/PREZIDENTmluvci/status/596614392176877568	Fri May 08 09:55:30 +0000 2015	Pan prezident na Vítkově uctil památku obětí druhé světové války a památku našich osvoboditelů. http://t.co/hqP7jVEdkB					
https://twitter.com/PREZIDENTmluvci/status/596376384613838848	Thu May 07 18:09:44 +0000 2015	Pan prezident v Gdaňsku, připomínka konce války, diskusní panel. http://t.co/PRzdSa3lul					
https://twitter.com/PREZIDENTmluvci/status/596374728161533952	Thu May 07 18:03:09 +0000 2015	Gen. taj. OSN Ban Ki-moon v projevu v Gdaňsku souhlasil s myšlenkou p. prezidenta, že kdo je proti integraci EU, nepoučil se z 2. sv. války.					
https://twitter.com/PREZIDENTmluvci/status/596364561801940992	Thu May 07 17:22:46 +0000 2015	Připomínka 70. výročí konce 2. světové války v Gdaňsku - diskusní panel. http://t.co/krOtEtyAqy					
https://twitter.com/PREZIDENTmluvci/status/595978268127395840	Wed May 06 15:47:46 +0000 2015	Rozhodnutí prezidenta republiky nejmenovat tři profesory:                 http://t.co/4I4VOfYRV8					
https://twitter.com/PREZIDENTmluvci/status/595887023732428800	Wed May 06 09:45:12 +0000 2015	S účastí pana prezidenta na čtvrtečním jmenování profesorů se nepočítalo - to zdůrazňuji -  a nepočítá, aktu se zhostí ministr školství.					
https://twitter.com/PREZIDENTmluvci/status/595646962038349824	Tue May 05 17:51:16 +0000 2015	Závažné důvody: U doc. Fajta informace týkající se KB -viz MfD. U doc. Eichlera působení v propagandě ČSLA. U doc. Ošťádala kontakty na StB.	x	Ivan Ošťádal, Jiří Fajt, Jan Eichler, akademici	jiri fajt, jan eichler, akademici, vysoke skoly, ivan ostadal		
https://twitter.com/PREZIDENTmluvci/status/595616595386433536	Tue May 05 15:50:37 +0000 2015	Projev pana prezidenta: http://t.co/aFW2ToYePi					
https://twitter.com/PREZIDENTmluvci/status/595614576026230784	Tue May 05 15:42:35 +0000 2015	Pan prezident dnes na Hradě poděkoval válečným veteránům za jejich statečnost a odvahu. http://t.co/hMDNqaoSWC					
https://twitter.com/PREZIDENTmluvci/status/594788510378434560	Sun May 03 09:00:06 +0000 2015	Živě na Blesk.cz, pořad "S prezidentem v Lánech". http://t.co/41reIrhzKV					
https://twitter.com/PREZIDENTmluvci/status/593775873163145216	Thu Apr 30 13:56:14 +0000 2015	Osobně jsem nezávislost Kosova neuznal, uvedl pan prezident.            http://t.co/YjzBYHqklM					
https://twitter.com/PREZIDENTmluvci/status/593721408917741568	Thu Apr 30 10:19:49 +0000 2015	Setkání s odborníky v oblasti vodohospodářství na lodi Král Jiří. http://t.co/PqABdO0L6S					
https://twitter.com/PREZIDENTmluvci/status/593704868013027328	Thu Apr 30 09:14:05 +0000 2015	Brandýs nad Labem. Skvělá účast! http://t.co/JxxUbKv94q					
